,property_id,check_in_date,room_category,successful_bookings,capacity,check_in_date_format
1790,19562,18-May-22,RT4,7,14,2022-05-18
1791,17559,18-May-22,RT4,7,14,2022-05-18
1792,18558,18-May-22,RT4,8,20,2022-05-18
1793,18562,18-May-22,RT4,10,20,2022-05-18
1794,18563,18-May-22,RT4,7,18,2022-05-18
1795,16563,18-May-22,RT4,10,18,2022-05-18
1796,16559,18-May-22,RT4,9,18,2022-05-18
1797,17558,18-May-22,RT4,3,6,2022-05-18
1798,16560,18-May-22,RT4,3,7,2022-05-18
1799,19558,18-May-22,RT4,3,7,2022-05-18
1800,16559,19-May-22,RT1,17,30,2022-05-19
1801,18560,19-May-22,RT1,15,30,2022-05-19
1802,19562,19-May-22,RT1,15,30,2022-05-19
1803,19563,19-May-22,RT1,13,30,2022-05-19
1804,17558,19-May-22,RT1,8,19,2022-05-19
1805,16558,19-May-22,RT1,12,19,2022-05-19
1806,17560,19-May-22,RT1,17,40,2022-05-19
1807,19558,19-May-22,RT1,14,40,2022-05-19
1808,19560,19-May-22,RT1,12,26,2022-05-19
1809,17561,19-May-22,RT1,13,26,2022-05-19
1810,16560,19-May-22,RT1,14,34,2022-05-19
1811,16561,19-May-22,RT1,10,18,2022-05-19
1812,16562,19-May-22,RT1,14,31,2022-05-19
1813,16563,19-May-22,RT1,20,41,2022-05-19
1814,17559,19-May-22,RT1,21,32,2022-05-19
1815,17562,19-May-22,RT1,7,20,2022-05-19
1816,17563,19-May-22,RT1,11,25,2022-05-19
1817,18558,19-May-22,RT1,7,15,2022-05-19
1818,18559,19-May-22,RT1,11,42,2022-05-19
1819,18561,19-May-22,RT1,18,33,2022-05-19
1820,18562,19-May-22,RT1,20,38,2022-05-19
1821,18563,19-May-22,RT1,13,27,2022-05-19
1822,19559,19-May-22,RT1,11,24,2022-05-19
1823,19561,19-May-22,RT1,15,36,2022-05-19
1824,17564,19-May-22,RT1,5,16,2022-05-19
1825,19562,19-May-22,RT2,12,23,2022-05-19
1826,18563,19-May-22,RT2,12,29,2022-05-19
1827,17561,19-May-22,RT2,22,36,2022-05-19
1828,17558,19-May-22,RT2,22,50,2022-05-19
1829,16562,19-May-22,RT2,18,43,2022-05-19
1830,16561,19-May-22,RT2,14,24,2022-05-19
1831,16558,19-May-22,RT2,12,22,2022-05-19
1832,19560,19-May-22,RT2,20,38,2022-05-19
1833,16563,19-May-22,RT2,22,38,2022-05-19
1834,16559,19-May-22,RT2,17,41,2022-05-19
1835,19559,19-May-22,RT2,17,41,2022-05-19
1836,19558,19-May-22,RT2,13,39,2022-05-19
1837,17559,19-May-22,RT2,18,39,2022-05-19
1838,16560,19-May-22,RT2,13,34,2022-05-19
1839,18562,19-May-22,RT2,16,34,2022-05-19
1840,18559,19-May-22,RT2,18,44,2022-05-19
1841,17563,19-May-22,RT2,21,44,2022-05-19
1842,17562,19-May-22,RT2,9,30,2022-05-19
1843,18558,19-May-22,RT2,14,30,2022-05-19
1844,17564,19-May-22,RT2,14,40,2022-05-19
1845,18561,19-May-22,RT2,22,40,2022-05-19
1846,18560,19-May-22,RT2,21,40,2022-05-19
1847,17560,19-May-22,RT2,19,45,2022-05-19
1848,19561,19-May-22,RT2,22,45,2022-05-19
1849,19563,19-May-22,RT2,22,45,2022-05-19
1850,19563,19-May-22,RT3,11,29,2022-05-19
1851,19562,19-May-22,RT3,16,29,2022-05-19
1852,19561,19-May-22,RT3,12,29,2022-05-19
1853,18562,19-May-22,RT3,15,29,2022-05-19
1854,17558,19-May-22,RT3,11,27,2022-05-19
1855,17562,19-May-22,RT3,8,27,2022-05-19
1856,19559,19-May-22,RT3,11,27,2022-05-19
1857,16558,19-May-22,RT3,4,8,2022-05-19
1858,16560,19-May-22,RT3,8,20,2022-05-19
1859,17559,19-May-22,RT3,8,16,2022-05-19
1860,17563,19-May-22,RT3,8,16,2022-05-19
1861,18559,19-May-22,RT3,8,23,2022-05-19
1862,19558,19-May-22,RT3,8,21,2022-05-19
1863,16559,19-May-22,RT3,13,32,2022-05-19
1864,16562,19-May-22,RT3,9,18,2022-05-19
1865,17561,19-May-22,RT3,9,19,2022-05-19
1866,18558,19-May-22,RT3,10,26,2022-05-19
1867,18563,19-May-22,RT3,10,23,2022-05-19
1868,19560,19-May-22,RT3,10,19,2022-05-19
1869,17564,19-May-22,RT3,10,24,2022-05-19
1870,16561,19-May-22,RT3,12,21,2022-05-19
1871,16563,19-May-22,RT3,11,20,2022-05-19
1872,17560,19-May-22,RT3,11,25,2022-05-19
1873,18560,19-May-22,RT3,11,24,2022-05-19
1874,18561,19-May-22,RT3,11,25,2022-05-19
1875,16558,19-May-22,RT4,2,3,2022-05-19
1876,18561,19-May-22,RT4,4,9,2022-05-19
1877,16561,19-May-22,RT4,5,10,2022-05-19
1878,17560,19-May-22,RT4,6,13,2022-05-19
1879,17564,19-May-22,RT4,6,17,2022-05-19
1880,19559,19-May-22,RT4,1,3,2022-05-19
1881,18560,19-May-22,RT4,9,15,2022-05-19
1882,19560,19-May-22,RT4,11,16,2022-05-19
1883,18559,19-May-22,RT4,7,19,2022-05-19
1884,17563,19-May-22,RT4,9,19,2022-05-19
1885,19562,19-May-22,RT4,7,14,2022-05-19
1886,17559,19-May-22,RT4,7,14,2022-05-19
1887,18558,19-May-22,RT4,9,20,2022-05-19
1888,18562,19-May-22,RT4,10,20,2022-05-19
1889,18563,19-May-22,RT4,8,18,2022-05-19
1890,16563,19-May-22,RT4,9,18,2022-05-19
1891,16559,19-May-22,RT4,9,18,2022-05-19
1892,16562,19-May-22,RT4,3,6,2022-05-19
1893,17558,19-May-22,RT4,3,6,2022-05-19
1894,17562,19-May-22,RT4,3,6,2022-05-19
1895,19563,19-May-22,RT4,3,6,2022-05-19
1896,16560,19-May-22,RT4,3,7,2022-05-19
1897,19558,19-May-22,RT4,3,7,2022-05-19
1898,19561,19-May-22,RT4,3,7,2022-05-19
1899,17561,19-May-22,RT4,3,4,2022-05-19
1900,19563,20-May-22,RT3,10,29,2022-05-20
1901,18560,20-May-22,RT1,18,30,2022-05-20
1902,19562,20-May-22,RT1,14,30,2022-05-20
1903,19563,20-May-22,RT1,12,30,2022-05-20
1904,17558,20-May-22,RT1,8,19,2022-05-20
1905,16558,20-May-22,RT1,9,19,2022-05-20
1906,17560,20-May-22,RT1,16,40,2022-05-20
1907,19558,20-May-22,RT1,13,40,2022-05-20
1908,19560,20-May-22,RT1,14,26,2022-05-20
1909,17561,20-May-22,RT1,12,26,2022-05-20
1910,16560,20-May-22,RT1,13,34,2022-05-20
1911,16561,20-May-22,RT1,9,18,2022-05-20
1912,16562,20-May-22,RT1,13,31,2022-05-20
1913,16563,20-May-22,RT1,21,41,2022-05-20
1914,17559,20-May-22,RT1,20,32,2022-05-20
1915,17562,20-May-22,RT1,7,20,2022-05-20
1916,17563,20-May-22,RT1,14,25,2022-05-20
1917,18558,20-May-22,RT1,6,15,2022-05-20
1918,18559,20-May-22,RT1,16,42,2022-05-20
1919,18561,20-May-22,RT1,14,33,2022-05-20
1920,18562,20-May-22,RT1,20,38,2022-05-20
1921,18563,20-May-22,RT1,11,27,2022-05-20
1922,19559,20-May-22,RT1,9,24,2022-05-20
1923,19561,20-May-22,RT1,15,36,2022-05-20
1924,17564,20-May-22,RT1,6,16,2022-05-20
1925,19562,20-May-22,RT2,12,23,2022-05-20
1926,18563,20-May-22,RT2,14,29,2022-05-20
1927,17561,20-May-22,RT2,16,36,2022-05-20
1928,17558,20-May-22,RT2,19,50,2022-05-20
1929,16562,20-May-22,RT2,18,43,2022-05-20
1930,16561,20-May-22,RT2,12,24,2022-05-20
1931,16558,20-May-22,RT2,11,22,2022-05-20
1932,19560,20-May-22,RT2,19,38,2022-05-20
1933,16563,20-May-22,RT2,19,38,2022-05-20
1934,16559,20-May-22,RT2,17,41,2022-05-20
1935,19559,20-May-22,RT2,18,41,2022-05-20
1936,19558,20-May-22,RT2,14,39,2022-05-20
1937,17559,20-May-22,RT2,20,39,2022-05-20
1938,16560,20-May-22,RT2,14,34,2022-05-20
1939,18562,20-May-22,RT2,17,34,2022-05-20
1940,18559,20-May-22,RT2,17,44,2022-05-20
1941,17563,20-May-22,RT2,26,44,2022-05-20
1942,17562,20-May-22,RT2,11,30,2022-05-20
1943,18558,20-May-22,RT2,12,30,2022-05-20
1944,17564,20-May-22,RT2,14,40,2022-05-20
1945,18561,20-May-22,RT2,20,40,2022-05-20
1946,18560,20-May-22,RT2,20,40,2022-05-20
1947,17560,20-May-22,RT2,21,45,2022-05-20
1948,19561,20-May-22,RT2,22,45,2022-05-20
1949,19563,20-May-22,RT2,19,45,2022-05-20
1950,16559,20-May-22,RT1,15,30,2022-05-20
1951,19562,20-May-22,RT3,17,29,2022-05-20
1952,19561,20-May-22,RT3,11,29,2022-05-20
1953,18562,20-May-22,RT3,15,29,2022-05-20
1954,17558,20-May-22,RT3,11,27,2022-05-20
1955,17562,20-May-22,RT3,10,27,2022-05-20
1956,19559,20-May-22,RT3,11,27,2022-05-20
1957,16559,20-May-22,RT3,16,32,2022-05-20
1958,16558,20-May-22,RT3,4,8,2022-05-20
1959,18561,20-May-22,RT3,15,25,2022-05-20
1960,19558,20-May-22,RT3,6,21,2022-05-20
1961,16562,20-May-22,RT3,8,18,2022-05-20
1962,18563,20-May-22,RT3,8,23,2022-05-20
1963,17564,20-May-22,RT3,8,24,2022-05-20
1964,16560,20-May-22,RT3,9,20,2022-05-20
1965,17559,20-May-22,RT3,9,16,2022-05-20
1966,17561,20-May-22,RT3,9,19,2022-05-20
1967,17563,20-May-22,RT3,9,16,2022-05-20
1968,18559,20-May-22,RT3,9,23,2022-05-20
1969,16561,20-May-22,RT3,10,21,2022-05-20
1970,19560,20-May-22,RT3,10,19,2022-05-20
1971,18558,20-May-22,RT3,12,26,2022-05-20
1972,18560,20-May-22,RT3,12,24,2022-05-20
1973,16563,20-May-22,RT3,11,20,2022-05-20
1974,17560,20-May-22,RT3,11,25,2022-05-20
1975,16562,20-May-22,RT4,2,6,2022-05-20
1976,17558,20-May-22,RT4,2,6,2022-05-20
1977,17562,20-May-22,RT4,2,6,2022-05-20
1978,19558,20-May-22,RT4,2,7,2022-05-20
1979,19559,20-May-22,RT4,2,3,2022-05-20
1980,16558,20-May-22,RT4,2,3,2022-05-20
1981,17560,20-May-22,RT4,5,13,2022-05-20
1982,18561,20-May-22,RT4,5,9,2022-05-20
1983,16561,20-May-22,RT4,6,10,2022-05-20
1984,17564,20-May-22,RT4,7,17,2022-05-20
1985,18560,20-May-22,RT4,7,15,2022-05-20
1986,19560,20-May-22,RT4,8,16,2022-05-20
1987,18559,20-May-22,RT4,7,19,2022-05-20
1988,17563,20-May-22,RT4,10,19,2022-05-20
1989,19562,20-May-22,RT4,8,14,2022-05-20
1990,17559,20-May-22,RT4,8,14,2022-05-20
1991,18558,20-May-22,RT4,8,20,2022-05-20
1992,18562,20-May-22,RT4,11,20,2022-05-20
1993,18563,20-May-22,RT4,8,18,2022-05-20
1994,16563,20-May-22,RT4,9,18,2022-05-20
1995,16559,20-May-22,RT4,9,18,2022-05-20
1996,19563,20-May-22,RT4,3,6,2022-05-20
1997,16560,20-May-22,RT4,3,7,2022-05-20
1998,19561,20-May-22,RT4,3,7,2022-05-20
1999,17561,20-May-22,RT4,3,4,2022-05-20
2000,16559,21-May-22,RT1,19,30,2022-05-21
2001,19562,21-May-22,RT1,25,30,2022-05-21
2002,19563,21-May-22,RT1,16,30,2022-05-21
2003,17558,21-May-22,RT1,12,19,2022-05-21
2004,16558,21-May-22,RT1,13,19,2022-05-21
2005,17560,21-May-22,RT1,26,40,2022-05-21
2006,19558,21-May-22,RT1,23,40,2022-05-21
2007,19560,21-May-22,RT1,20,26,2022-05-21
2008,17561,21-May-22,RT1,21,26,2022-05-21
2009,16560,21-May-22,RT1,19,34,2022-05-21
2010,16561,21-May-22,RT1,13,18,2022-05-21
2011,16562,21-May-22,RT1,21,31,2022-05-21
2012,16563,21-May-22,RT1,33,41,2022-05-21
2013,17559,21-May-22,RT1,23,32,2022-05-21
2014,17562,21-May-22,RT1,10,20,2022-05-21
2015,17563,21-May-22,RT1,17,25,2022-05-21
2016,18558,21-May-22,RT1,8,15,2022-05-21
2017,18559,21-May-22,RT1,18,42,2022-05-21
2018,18561,21-May-22,RT1,23,33,2022-05-21
2019,18562,21-May-22,RT1,25,38,2022-05-21
2020,18563,21-May-22,RT1,16,27,2022-05-21
2021,19559,21-May-22,RT1,13,24,2022-05-21
2022,19561,21-May-22,RT1,25,36,2022-05-21
2023,17564,21-May-22,RT1,9,16,2022-05-21
2024,19562,21-May-22,RT2,17,23,2022-05-21
2025,18563,21-May-22,RT2,18,29,2022-05-21
2026,17561,21-May-22,RT2,28,36,2022-05-21
2027,17558,21-May-22,RT2,31,50,2022-05-21
2028,16562,21-May-22,RT2,29,43,2022-05-21
2029,16561,21-May-22,RT2,16,24,2022-05-21
2030,16558,21-May-22,RT2,16,22,2022-05-21
2031,19560,21-May-22,RT2,29,38,2022-05-21
2032,16563,21-May-22,RT2,28,38,2022-05-21
2033,16559,21-May-22,RT2,28,41,2022-05-21
2034,19559,21-May-22,RT2,23,41,2022-05-21
2035,19558,21-May-22,RT2,18,39,2022-05-21
2036,17559,21-May-22,RT2,28,39,2022-05-21
2037,16560,21-May-22,RT2,23,34,2022-05-21
2038,18562,21-May-22,RT2,25,34,2022-05-21
2039,18559,21-May-22,RT2,18,44,2022-05-21
2040,17563,21-May-22,RT2,30,44,2022-05-21
2041,17562,21-May-22,RT2,14,30,2022-05-21
2042,18558,21-May-22,RT2,18,30,2022-05-21
2043,17564,21-May-22,RT2,20,40,2022-05-21
2044,18561,21-May-22,RT2,30,40,2022-05-21
2045,18560,21-May-22,RT2,32,40,2022-05-21
2046,17560,21-May-22,RT2,31,45,2022-05-21
2047,19561,21-May-22,RT2,28,45,2022-05-21
2048,19563,21-May-22,RT2,25,45,2022-05-21
2049,19563,21-May-22,RT3,19,29,2022-05-21
2050,18560,21-May-22,RT1,25,30,2022-05-21
2051,19562,21-May-22,RT3,23,29,2022-05-21
2052,19561,21-May-22,RT3,17,29,2022-05-21
2053,18562,21-May-22,RT3,23,29,2022-05-21
2054,17558,21-May-22,RT3,17,27,2022-05-21
2055,17562,21-May-22,RT3,14,27,2022-05-21
2056,19559,21-May-22,RT3,17,27,2022-05-21
2057,16559,21-May-22,RT3,23,32,2022-05-21
2058,16558,21-May-22,RT3,5,8,2022-05-21
2059,17560,21-May-22,RT3,16,25,2022-05-21
2060,18561,21-May-22,RT3,19,25,2022-05-21
2061,16561,21-May-22,RT3,16,21,2022-05-21
2062,18560,21-May-22,RT3,18,24,2022-05-21
2063,19560,21-May-22,RT3,16,19,2022-05-21
2064,18558,21-May-22,RT3,15,26,2022-05-21
2065,18563,21-May-22,RT3,15,23,2022-05-21
2066,16563,21-May-22,RT3,13,20,2022-05-21
2067,17561,21-May-22,RT3,13,19,2022-05-21
2068,17563,21-May-22,RT3,13,16,2022-05-21
2069,16562,21-May-22,RT3,10,18,2022-05-21
2070,16560,21-May-22,RT3,12,20,2022-05-21
2071,18559,21-May-22,RT3,12,23,2022-05-21
2072,17564,21-May-22,RT3,12,24,2022-05-21
2073,17559,21-May-22,RT3,11,16,2022-05-21
2074,19558,21-May-22,RT3,11,21,2022-05-21
2075,19559,21-May-22,RT4,2,3,2022-05-21
2076,16558,21-May-22,RT4,2,3,2022-05-21
2077,17558,21-May-22,RT4,4,6,2022-05-21
2078,19563,21-May-22,RT4,4,6,2022-05-21
2079,16560,21-May-22,RT4,4,7,2022-05-21
2080,19561,21-May-22,RT4,4,7,2022-05-21
2081,16561,21-May-22,RT4,9,10,2022-05-21
2082,17560,21-May-22,RT4,8,13,2022-05-21
2083,18561,21-May-22,RT4,7,9,2022-05-21
2084,17564,21-May-22,RT4,7,17,2022-05-21
2085,18560,21-May-22,RT4,12,15,2022-05-21
2086,19560,21-May-22,RT4,12,16,2022-05-21
2087,18559,21-May-22,RT4,9,19,2022-05-21
2088,17563,21-May-22,RT4,16,19,2022-05-21
2089,19562,21-May-22,RT4,10,14,2022-05-21
2090,17559,21-May-22,RT4,10,14,2022-05-21
2091,18558,21-May-22,RT4,12,20,2022-05-21
2092,18562,21-May-22,RT4,14,20,2022-05-21
2093,18563,21-May-22,RT4,10,18,2022-05-21
2094,16563,21-May-22,RT4,14,18,2022-05-21
2095,16559,21-May-22,RT4,13,18,2022-05-21
2096,16562,21-May-22,RT4,3,6,2022-05-21
2097,17562,21-May-22,RT4,3,6,2022-05-21
2098,19558,21-May-22,RT4,3,7,2022-05-21
2099,17561,21-May-22,RT4,3,4,2022-05-21
2100,16559,22-May-22,RT1,28,30,2022-05-22
2101,18560,22-May-22,RT1,28,30,2022-05-22
2102,19562,22-May-22,RT1,25,30,2022-05-22
2103,19563,22-May-22,RT1,24,30,2022-05-22
2104,17558,22-May-22,RT1,14,19,2022-05-22
2105,16558,22-May-22,RT1,17,19,2022-05-22
2106,17560,22-May-22,RT1,30,40,2022-05-22
2107,19558,22-May-22,RT1,22,40,2022-05-22
2108,19560,22-May-22,RT1,23,26,2022-05-22
2109,17561,22-May-22,RT1,24,26,2022-05-22
2110,16560,22-May-22,RT1,24,34,2022-05-22
2111,16561,22-May-22,RT1,16,18,2022-05-22
2112,16562,22-May-22,RT1,22,31,2022-05-22
2113,16563,22-May-22,RT1,35,41,2022-05-22
2114,17559,22-May-22,RT1,31,32,2022-05-22
2115,17562,22-May-22,RT1,12,20,2022-05-22
2116,17563,22-May-22,RT1,23,25,2022-05-22
2117,18558,22-May-22,RT1,11,15,2022-05-22
2118,18559,22-May-22,RT1,26,42,2022-05-22
2119,18561,22-May-22,RT1,28,33,2022-05-22
2120,18562,22-May-22,RT1,33,38,2022-05-22
2121,18563,22-May-22,RT1,19,27,2022-05-22
2122,19559,22-May-22,RT1,18,24,2022-05-22
2123,19561,22-May-22,RT1,27,36,2022-05-22
2124,17564,22-May-22,RT1,10,16,2022-05-22
2125,19562,22-May-22,RT2,23,23,2022-05-22
2126,18563,22-May-22,RT2,21,29,2022-05-22
2127,17561,22-May-22,RT2,29,36,2022-05-22
2128,17558,22-May-22,RT2,38,50,2022-05-22
2129,16562,22-May-22,RT2,30,43,2022-05-22
2130,16561,22-May-22,RT2,24,24,2022-05-22
2131,16558,22-May-22,RT2,20,22,2022-05-22
2132,19560,22-May-22,RT2,34,38,2022-05-22
2133,16563,22-May-22,RT2,35,38,2022-05-22
2134,16559,22-May-22,RT2,38,41,2022-05-22
2135,19559,22-May-22,RT2,30,41,2022-05-22
2136,19558,22-May-22,RT2,24,39,2022-05-22
2137,17559,22-May-22,RT2,33,39,2022-05-22
2138,16560,22-May-22,RT2,24,34,2022-05-22
2139,18562,22-May-22,RT2,30,34,2022-05-22
2140,18559,22-May-22,RT2,28,44,2022-05-22
2141,17563,22-May-22,RT2,38,44,2022-05-22
2142,17562,22-May-22,RT2,20,30,2022-05-22
2143,18558,22-May-22,RT2,24,30,2022-05-22
2144,17564,22-May-22,RT2,22,40,2022-05-22
2145,18561,22-May-22,RT2,34,40,2022-05-22
2146,18560,22-May-22,RT2,36,40,2022-05-22
2147,17560,22-May-22,RT2,33,45,2022-05-22
2148,19561,22-May-22,RT2,32,45,2022-05-22
2149,19563,22-May-22,RT2,31,45,2022-05-22
2150,19563,22-May-22,RT3,21,29,2022-05-22
2151,19562,22-May-22,RT3,24,29,2022-05-22
2152,19561,22-May-22,RT3,22,29,2022-05-22
2153,18562,22-May-22,RT3,27,29,2022-05-22
2154,17558,22-May-22,RT3,20,27,2022-05-22
2155,17562,22-May-22,RT3,17,27,2022-05-22
2156,19559,22-May-22,RT3,18,27,2022-05-22
2157,16559,22-May-22,RT3,28,32,2022-05-22
2158,16558,22-May-22,RT3,7,8,2022-05-22
2159,17560,22-May-22,RT3,18,25,2022-05-22
2160,18561,22-May-22,RT3,21,25,2022-05-22
2161,16561,22-May-22,RT3,19,21,2022-05-22
2162,16563,22-May-22,RT3,19,20,2022-05-22
2163,17559,22-May-22,RT3,16,16,2022-05-22
2164,17561,22-May-22,RT3,17,19,2022-05-22
2165,17563,22-May-22,RT3,16,16,2022-05-22
2166,18558,22-May-22,RT3,19,26,2022-05-22
2167,18560,22-May-22,RT3,22,24,2022-05-22
2168,18563,22-May-22,RT3,18,23,2022-05-22
2169,19560,22-May-22,RT3,17,19,2022-05-22
2170,18559,22-May-22,RT3,15,23,2022-05-22
2171,16562,22-May-22,RT3,13,18,2022-05-22
2172,16560,22-May-22,RT3,14,20,2022-05-22
2173,17564,22-May-22,RT3,14,24,2022-05-22
2174,19558,22-May-22,RT3,11,21,2022-05-22
2175,19559,22-May-22,RT4,2,3,2022-05-22
2176,16562,22-May-22,RT4,4,6,2022-05-22
2177,17562,22-May-22,RT4,4,6,2022-05-22
2178,19563,22-May-22,RT4,4,6,2022-05-22
2179,17561,22-May-22,RT4,4,4,2022-05-22
2180,17558,22-May-22,RT4,5,6,2022-05-22
2181,19558,22-May-22,RT4,5,7,2022-05-22
2182,19561,22-May-22,RT4,5,7,2022-05-22
2183,16560,22-May-22,RT4,6,7,2022-05-22
2184,16561,22-May-22,RT4,9,10,2022-05-22
2185,17560,22-May-22,RT4,10,13,2022-05-22
2186,18561,22-May-22,RT4,8,9,2022-05-22
2187,17564,22-May-22,RT4,12,17,2022-05-22
2188,18560,22-May-22,RT4,14,15,2022-05-22
2189,19560,22-May-22,RT4,14,16,2022-05-22
2190,18559,22-May-22,RT4,13,19,2022-05-22
2191,17563,22-May-22,RT4,17,19,2022-05-22
2192,19562,22-May-22,RT4,11,14,2022-05-22
2193,17559,22-May-22,RT4,12,14,2022-05-22
2194,18558,22-May-22,RT4,16,20,2022-05-22
2195,18562,22-May-22,RT4,18,20,2022-05-22
2196,18563,22-May-22,RT4,13,18,2022-05-22
2197,16563,22-May-22,RT4,18,18,2022-05-22
2198,16559,22-May-22,RT4,16,18,2022-05-22
2199,16558,22-May-22,RT4,3,3,2022-05-22
2200,19563,23-May-22,RT3,15,29,2022-05-23
2201,16559,23-May-22,RT1,18,30,2022-05-23
2202,18560,23-May-22,RT1,18,30,2022-05-23
2203,19562,23-May-22,RT1,21,30,2022-05-23
2204,19563,23-May-22,RT1,15,30,2022-05-23
2205,17558,23-May-22,RT1,10,19,2022-05-23
2206,16558,23-May-22,RT1,13,19,2022-05-23
2207,17560,23-May-22,RT1,19,40,2022-05-23
2208,19558,23-May-22,RT1,19,40,2022-05-23
2209,19560,23-May-22,RT1,17,26,2022-05-23
2210,17561,23-May-22,RT1,17,26,2022-05-23
2211,16560,23-May-22,RT1,15,34,2022-05-23
2212,16561,23-May-22,RT1,12,18,2022-05-23
2213,16562,23-May-22,RT1,16,31,2022-05-23
2214,16563,23-May-22,RT1,28,41,2022-05-23
2215,17559,23-May-22,RT1,21,32,2022-05-23
2216,17562,23-May-22,RT1,8,20,2022-05-23
2217,17563,23-May-22,RT1,17,25,2022-05-23
2218,18558,23-May-22,RT1,9,15,2022-05-23
2219,18559,23-May-22,RT1,15,42,2022-05-23
2220,18561,23-May-22,RT1,21,33,2022-05-23
2221,18562,23-May-22,RT1,24,38,2022-05-23
2222,18563,23-May-22,RT1,15,27,2022-05-23
2223,19559,23-May-22,RT1,13,24,2022-05-23
2224,19561,23-May-22,RT1,16,36,2022-05-23
2225,17564,23-May-22,RT1,7,16,2022-05-23
2226,19562,23-May-22,RT2,15,23,2022-05-23
2227,18563,23-May-22,RT2,15,29,2022-05-23
2228,17561,23-May-22,RT2,23,36,2022-05-23
2229,17558,23-May-22,RT2,23,50,2022-05-23
2230,16562,23-May-22,RT2,23,43,2022-05-23
2231,16561,23-May-22,RT2,13,24,2022-05-23
2232,16558,23-May-22,RT2,14,22,2022-05-23
2233,19560,23-May-22,RT2,24,38,2022-05-23
2234,16563,23-May-22,RT2,25,38,2022-05-23
2235,16559,23-May-22,RT2,24,41,2022-05-23
2236,19559,23-May-22,RT2,22,41,2022-05-23
2237,19558,23-May-22,RT2,14,39,2022-05-23
2238,17559,23-May-22,RT2,25,39,2022-05-23
2239,16560,23-May-22,RT2,16,34,2022-05-23
2240,18562,23-May-22,RT2,20,34,2022-05-23
2241,18559,23-May-22,RT2,19,44,2022-05-23
2242,17563,23-May-22,RT2,29,44,2022-05-23
2243,17562,23-May-22,RT2,14,30,2022-05-23
2244,18558,23-May-22,RT2,14,30,2022-05-23
2245,17564,23-May-22,RT2,14,40,2022-05-23
2246,18561,23-May-22,RT2,25,40,2022-05-23
2247,18560,23-May-22,RT2,26,40,2022-05-23
2248,17560,23-May-22,RT2,22,45,2022-05-23
2249,19561,23-May-22,RT2,24,45,2022-05-23
2250,19563,23-May-22,RT2,25,45,2022-05-23
2251,19562,23-May-22,RT3,17,29,2022-05-23
2252,19561,23-May-22,RT3,14,29,2022-05-23
2253,18562,23-May-22,RT3,18,29,2022-05-23
2254,17558,23-May-22,RT3,13,27,2022-05-23
2255,17562,23-May-22,RT3,12,27,2022-05-23
2256,19559,23-May-22,RT3,16,27,2022-05-23
2257,16559,23-May-22,RT3,22,32,2022-05-23
2258,16558,23-May-22,RT3,4,8,2022-05-23
2259,18561,23-May-22,RT3,16,25,2022-05-23
2260,16561,23-May-22,RT3,15,21,2022-05-23
2261,19558,23-May-22,RT3,8,21,2022-05-23
2262,16563,23-May-22,RT3,14,20,2022-05-23
2263,17561,23-May-22,RT3,14,19,2022-05-23
2264,18560,23-May-22,RT3,14,24,2022-05-23
2265,16562,23-May-22,RT3,9,18,2022-05-23
2266,17563,23-May-22,RT3,9,16,2022-05-23
2267,16560,23-May-22,RT3,10,20,2022-05-23
2268,17560,23-May-22,RT3,12,25,2022-05-23
2269,18558,23-May-22,RT3,12,26,2022-05-23
2270,19560,23-May-22,RT3,12,19,2022-05-23
2271,17564,23-May-22,RT3,12,24,2022-05-23
2272,17559,23-May-22,RT3,11,16,2022-05-23
2273,18559,23-May-22,RT3,11,23,2022-05-23
2274,18563,23-May-22,RT3,11,23,2022-05-23
2275,16558,23-May-22,RT4,2,3,2022-05-23
2276,16560,23-May-22,RT4,4,7,2022-05-23
2277,19561,23-May-22,RT4,4,7,2022-05-23
2278,18561,23-May-22,RT4,5,9,2022-05-23
2279,16561,23-May-22,RT4,6,10,2022-05-23
2280,17560,23-May-22,RT4,7,13,2022-05-23
2281,19559,23-May-22,RT4,1,3,2022-05-23
2282,17564,23-May-22,RT4,8,17,2022-05-23
2283,18560,23-May-22,RT4,11,15,2022-05-23
2284,19560,23-May-22,RT4,11,16,2022-05-23
2285,18559,23-May-22,RT4,9,19,2022-05-23
2286,17563,23-May-22,RT4,12,19,2022-05-23
2287,19562,23-May-22,RT4,9,14,2022-05-23
2288,17559,23-May-22,RT4,9,14,2022-05-23
2289,18558,23-May-22,RT4,10,20,2022-05-23
2290,18562,23-May-22,RT4,11,20,2022-05-23
2291,18563,23-May-22,RT4,9,18,2022-05-23
2292,16563,23-May-22,RT4,12,18,2022-05-23
2293,16559,23-May-22,RT4,9,18,2022-05-23
2294,16562,23-May-22,RT4,3,6,2022-05-23
2295,17558,23-May-22,RT4,3,6,2022-05-23
2296,17562,23-May-22,RT4,3,6,2022-05-23
2297,19563,23-May-22,RT4,3,6,2022-05-23
2298,19558,23-May-22,RT4,3,7,2022-05-23
2299,17561,23-May-22,RT4,3,4,2022-05-23
2300,19563,24-May-22,RT3,14,29,2022-05-24
2301,18560,24-May-22,RT1,17,30,2022-05-24
2302,19562,24-May-22,RT1,17,30,2022-05-24
2303,19563,24-May-22,RT1,14,30,2022-05-24
2304,17558,24-May-22,RT1,9,19,2022-05-24
2305,16558,24-May-22,RT1,11,19,2022-05-24
2306,17560,24-May-22,RT1,20,40,2022-05-24
