,index,customer_id,month,category,payment_type,spend
15347,61311,ATQCUS3908,July,Health & Wellness,Credit Card,571.0
15348,61312,ATQCUS3486,June,Apparel,Credit Card,308.0
15349,61326,ATQCUS1641,October,Travel,Credit Card,539.0
15350,61327,ATQCUS3090,May,Others,Credit Card,138.0
15351,61334,ATQCUS3089,September,Bills,Credit Card,1533.0
15352,61342,ATQCUS3634,August,Others,Credit Card,316.0
15353,61345,ATQCUS1435,June,Others,Credit Card,149.0
15354,61346,ATQCUS3560,June,Entertainment,Credit Card,456.0
15355,61348,ATQCUS3177,May,Travel,Credit Card,321.0
15356,61351,ATQCUS2993,July,Apparel,Credit Card,684.0
15357,61359,ATQCUS3262,June,Entertainment,Credit Card,1949.0
15358,61380,ATQCUS2169,May,Health & Wellness,Credit Card,1036.0
15359,61387,ATQCUS3862,September,Health & Wellness,Credit Card,430.0
15360,61391,ATQCUS2195,October,Others,Credit Card,620.0
15361,61392,ATQCUS0050,May,Travel,Credit Card,217.0
15362,61397,ATQCUS0385,August,Apparel,Credit Card,411.0
15363,61400,ATQCUS3245,July,Electronics,Credit Card,786.0
15364,61401,ATQCUS2086,July,Apparel,Credit Card,1518.0
15365,61404,ATQCUS3086,May,Entertainment,Credit Card,160.0
15366,61405,ATQCUS0250,September,Groceries,Credit Card,2523.0
15367,61411,ATQCUS0320,October,Others,Credit Card,699.0
15368,61415,ATQCUS2448,May,Travel,Credit Card,862.0
15369,61420,ATQCUS0934,June,Health & Wellness,Credit Card,1915.0
15370,61421,ATQCUS3880,July,Groceries,Credit Card,111.0
15371,61424,ATQCUS2457,June,Health & Wellness,Credit Card,2506.0
15372,61427,ATQCUS1178,October,Food,Credit Card,494.0
15373,61433,ATQCUS3525,July,Food,Credit Card,907.0
15374,61435,ATQCUS1677,May,Electronics,Credit Card,792.0
15375,61447,ATQCUS0187,July,Groceries,Credit Card,1681.0
15376,61450,ATQCUS2916,August,Apparel,Credit Card,1435.0
15377,61453,ATQCUS1097,September,Travel,Credit Card,2021.0
15378,61458,ATQCUS1268,June,Entertainment,Credit Card,414.0
15379,61464,ATQCUS1537,July,Entertainment,Credit Card,662.0
15380,61469,ATQCUS0330,October,Groceries,Credit Card,2805.0
15381,61475,ATQCUS3091,August,Bills,Credit Card,1615.0
15382,61477,ATQCUS0991,September,Others,Credit Card,665.0
15383,61478,ATQCUS2687,June,Others,Credit Card,267.0
15384,61479,ATQCUS2870,September,Health & Wellness,Credit Card,1317.0
15385,61481,ATQCUS3519,October,Others,Credit Card,203.0
15386,61485,ATQCUS3780,May,Groceries,Credit Card,126.0
15387,61492,ATQCUS3162,September,Bills,Credit Card,677.0
15388,61495,ATQCUS2669,August,Travel,Credit Card,1040.0
15389,61498,ATQCUS2134,June,Electronics,Credit Card,988.0
15390,61500,ATQCUS1586,June,Groceries,Credit Card,1437.0
15391,61501,ATQCUS3208,May,Groceries,Credit Card,376.0
15392,61502,ATQCUS2036,September,Travel,Credit Card,268.0
15393,61507,ATQCUS1163,October,Health & Wellness,Credit Card,1128.0
15394,61510,ATQCUS2869,September,Apparel,Credit Card,359.0
15395,61511,ATQCUS3590,June,Food,Credit Card,270.0
15396,61512,ATQCUS3055,May,Apparel,Credit Card,482.0
15397,61517,ATQCUS3249,July,Travel,Credit Card,412.0
15398,61519,ATQCUS1204,September,Apparel,Credit Card,337.0
15399,61523,ATQCUS2652,May,Apparel,Credit Card,1110.0
15400,61533,ATQCUS1309,June,Electronics,Credit Card,979.0
15401,61539,ATQCUS1837,May,Travel,Credit Card,484.0
15402,61540,ATQCUS1808,August,Entertainment,Credit Card,427.0
15403,61543,ATQCUS0083,October,Bills,Credit Card,275.0
15404,61544,ATQCUS1249,June,Food,Credit Card,1096.0
15405,61548,ATQCUS0915,October,Travel,Credit Card,1668.0
15406,61551,ATQCUS2138,August,Others,Credit Card,613.0
15407,61553,ATQCUS2685,May,Apparel,Credit Card,747.0
15408,61561,ATQCUS0667,September,Entertainment,Credit Card,640.0
15409,61566,ATQCUS3636,June,Health & Wellness,Credit Card,423.0
15410,61567,ATQCUS3422,September,Electronics,Credit Card,2028.0
15411,61568,ATQCUS3310,June,Apparel,Credit Card,988.0
15412,61574,ATQCUS1061,July,Food,Credit Card,642.0
15413,61576,ATQCUS2319,October,Others,Credit Card,479.0
15414,61580,ATQCUS1419,May,Bills,Credit Card,1095.0
15415,61585,ATQCUS3789,October,Electronics,Credit Card,577.0
15416,61588,ATQCUS1704,June,Others,Credit Card,154.0
15417,61609,ATQCUS0898,October,Health & Wellness,Credit Card,1766.0
15418,61621,ATQCUS2299,June,Others,Credit Card,239.0
15419,61623,ATQCUS1519,June,Others,Credit Card,156.0
15420,61625,ATQCUS2142,August,Others,Credit Card,239.0
15421,61626,ATQCUS0603,August,Travel,Credit Card,1551.0
15422,61632,ATQCUS3131,October,Food,Credit Card,344.0
15423,61633,ATQCUS2025,June,Bills,Credit Card,101.0
15424,61644,ATQCUS2956,June,Electronics,Credit Card,469.0
15425,61651,ATQCUS0690,October,Travel,Credit Card,991.0
15426,61655,ATQCUS0047,July,Entertainment,Credit Card,2029.0
15427,61657,ATQCUS1575,September,Travel,Credit Card,887.0
15428,61659,ATQCUS3077,June,Entertainment,Credit Card,228.0
15429,61660,ATQCUS1435,July,Entertainment,Credit Card,296.0
15430,61661,ATQCUS3088,May,Health & Wellness,Credit Card,1984.0
15431,61665,ATQCUS2300,July,Others,Credit Card,360.0
15432,61676,ATQCUS3215,June,Others,Credit Card,173.0
15433,61678,ATQCUS1379,July,Food,Credit Card,514.0
15434,61682,ATQCUS2198,July,Others,Credit Card,734.0
15435,61685,ATQCUS2668,June,Electronics,Credit Card,717.0
15436,61700,ATQCUS0174,May,Bills,Credit Card,2024.0
15437,61707,ATQCUS0630,July,Groceries,Credit Card,2192.0
15438,61711,ATQCUS0878,May,Apparel,Credit Card,271.0
15439,61716,ATQCUS1595,September,Electronics,Credit Card,3314.0
15440,61721,ATQCUS0096,July,Health & Wellness,Credit Card,187.0
15441,61730,ATQCUS2875,May,Food,Credit Card,194.0
15442,61731,ATQCUS1518,September,Others,Credit Card,266.0
15443,61733,ATQCUS1927,May,Entertainment,Credit Card,251.0
15444,61751,ATQCUS1331,May,Entertainment,Credit Card,226.0
15445,61754,ATQCUS3266,May,Food,Credit Card,1175.0
15446,61756,ATQCUS1983,July,Groceries,Credit Card,1213.0
15447,61759,ATQCUS0214,May,Food,Credit Card,718.0
15448,61765,ATQCUS0171,June,Apparel,Credit Card,360.0
15449,61769,ATQCUS0801,August,Food,Credit Card,841.0
15450,61775,ATQCUS3949,August,Health & Wellness,Credit Card,1542.0
15451,61783,ATQCUS2586,May,Entertainment,Credit Card,237.0
15452,61786,ATQCUS0084,June,Others,Credit Card,54.0
15453,61799,ATQCUS3181,September,Apparel,Credit Card,960.0
15454,61802,ATQCUS3733,July,Others,Credit Card,132.0
15455,61803,ATQCUS1353,August,Entertainment,Credit Card,594.0
15456,61805,ATQCUS2471,June,Food,Credit Card,1009.0
15457,61806,ATQCUS0243,September,Health & Wellness,Credit Card,1272.0
15458,61807,ATQCUS3041,May,Travel,Credit Card,748.0
15459,61809,ATQCUS0625,May,Health & Wellness,Credit Card,392.0
15460,61815,ATQCUS1122,October,Groceries,Credit Card,1154.0
15461,61822,ATQCUS2357,September,Electronics,Credit Card,1743.0
15462,61824,ATQCUS3719,July,Entertainment,Credit Card,247.0
15463,61827,ATQCUS3055,June,Groceries,Credit Card,622.0
15464,61828,ATQCUS0021,July,Others,Credit Card,175.0
15465,61835,ATQCUS3566,May,Food,Credit Card,336.0
15466,61840,ATQCUS2849,June,Others,Credit Card,147.0
15467,61841,ATQCUS3490,September,Travel,Credit Card,1236.0
15468,61844,ATQCUS2911,October,Electronics,Credit Card,1252.0
15469,61852,ATQCUS1868,October,Apparel,Credit Card,328.0
15470,61854,ATQCUS1684,July,Electronics,Credit Card,686.0
15471,61862,ATQCUS1757,May,Food,Credit Card,682.0
15472,61865,ATQCUS2214,October,Electronics,Credit Card,1865.0
15473,61869,ATQCUS0380,September,Food,Credit Card,900.0
15474,61877,ATQCUS0316,August,Others,Credit Card,486.0
15475,61880,ATQCUS2555,August,Entertainment,Credit Card,824.0
15476,61896,ATQCUS3376,September,Entertainment,Credit Card,1289.0
15477,61898,ATQCUS0018,May,Health & Wellness,Credit Card,308.0
15478,61900,ATQCUS2852,May,Groceries,Credit Card,263.0
15479,61901,ATQCUS2328,June,Entertainment,Credit Card,372.0
15480,61907,ATQCUS2248,August,Apparel,Credit Card,1162.0
15481,61910,ATQCUS1706,August,Food,Credit Card,640.0
15482,61913,ATQCUS2779,June,Groceries,Credit Card,591.0
15483,61922,ATQCUS1674,July,Groceries,Credit Card,957.0
15484,61932,ATQCUS3262,August,Bills,Credit Card,545.0
15485,61938,ATQCUS1609,June,Entertainment,Credit Card,452.0
15486,61944,ATQCUS3948,June,Travel,Credit Card,2385.0
15487,61946,ATQCUS0561,October,Electronics,Credit Card,1382.0
15488,61948,ATQCUS1388,August,Others,Credit Card,476.0
15489,61952,ATQCUS3394,June,Entertainment,Credit Card,625.0
15490,61954,ATQCUS0404,May,Groceries,Credit Card,1295.0
15491,61956,ATQCUS3932,September,Bills,Credit Card,1452.0
15492,61961,ATQCUS1239,May,Apparel,Credit Card,383.0
15493,61962,ATQCUS1054,August,Food,Credit Card,523.0
15494,61967,ATQCUS1514,October,Entertainment,Credit Card,330.0
15495,61971,ATQCUS2582,October,Bills,Credit Card,1165.0
15496,61973,ATQCUS2841,October,Apparel,Credit Card,460.0
15497,61978,ATQCUS3259,July,Bills,Credit Card,268.0
15498,61988,ATQCUS0285,July,Apparel,Credit Card,243.0
15499,61998,ATQCUS2207,May,Bills,Credit Card,1926.0
15500,62003,ATQCUS0861,August,Electronics,Credit Card,1470.0
15501,62006,ATQCUS3030,August,Electronics,Credit Card,564.0
15502,62016,ATQCUS2658,June,Health & Wellness,Credit Card,4294.0
15503,62023,ATQCUS1038,June,Electronics,Credit Card,1707.0
15504,62024,ATQCUS0719,October,Bills,Credit Card,931.0
15505,62027,ATQCUS0962,September,Bills,Credit Card,3350.0
15506,62029,ATQCUS3177,July,Groceries,Credit Card,279.0
15507,62030,ATQCUS0768,August,Health & Wellness,Credit Card,347.0
15508,62031,ATQCUS0683,September,Health & Wellness,Credit Card,755.0
15509,62041,ATQCUS2774,September,Others,Credit Card,219.0
15510,62042,ATQCUS2033,July,Entertainment,Credit Card,915.0
15511,62045,ATQCUS3399,August,Bills,Credit Card,221.0
15512,62050,ATQCUS2358,September,Travel,Credit Card,1584.0
15513,62051,ATQCUS1019,October,Apparel,Credit Card,287.0
15514,62055,ATQCUS0447,October,Electronics,Credit Card,1199.0
15515,62056,ATQCUS3975,August,Groceries,Credit Card,521.0
15516,62061,ATQCUS2437,August,Health & Wellness,Credit Card,802.0
15517,62073,ATQCUS3371,September,Others,Credit Card,71.0
15518,62077,ATQCUS3659,October,Health & Wellness,Credit Card,1689.0
15519,62082,ATQCUS2638,October,Entertainment,Credit Card,406.0
15520,62086,ATQCUS0407,September,Food,Credit Card,756.0
15521,62094,ATQCUS2069,May,Groceries,Credit Card,114.0
15522,62096,ATQCUS0609,June,Bills,Credit Card,3233.0
15523,62098,ATQCUS0327,August,Health & Wellness,Credit Card,1268.0
15524,62100,ATQCUS3522,September,Apparel,Credit Card,364.0
15525,62106,ATQCUS2685,May,Others,Credit Card,229.0
15526,62107,ATQCUS1777,June,Electronics,Credit Card,798.0
15527,62110,ATQCUS3489,May,Electronics,Credit Card,1305.0
15528,62113,ATQCUS0202,October,Groceries,Credit Card,1332.0
15529,62119,ATQCUS1036,September,Travel,Credit Card,936.0
15530,62120,ATQCUS0123,October,Health & Wellness,Credit Card,168.0
15531,62126,ATQCUS1412,August,Health & Wellness,Credit Card,797.0
15532,62128,ATQCUS0604,September,Travel,Credit Card,2272.0
15533,62132,ATQCUS1756,July,Entertainment,Credit Card,743.0
15534,62139,ATQCUS2637,July,Food,Credit Card,868.0
15535,62140,ATQCUS1976,October,Apparel,Credit Card,266.0
15536,62142,ATQCUS3287,September,Groceries,Credit Card,506.0
15537,62146,ATQCUS1342,September,Travel,Credit Card,1292.0
15538,62147,ATQCUS2540,May,Electronics,Credit Card,1031.0
15539,62148,ATQCUS2068,July,Apparel,Credit Card,1437.0
15540,62151,ATQCUS0088,August,Entertainment,Credit Card,1414.0
15541,62153,ATQCUS3113,October,Bills,Credit Card,572.0
15542,62161,ATQCUS0380,July,Travel,Credit Card,994.0
15543,62162,ATQCUS2122,May,Travel,Credit Card,950.0
15544,62163,ATQCUS2317,July,Bills,Credit Card,1403.0
15545,62173,ATQCUS2146,May,Entertainment,Credit Card,408.0
15546,62176,ATQCUS2859,September,Groceries,Credit Card,417.0
15547,62184,ATQCUS1401,August,Apparel,Credit Card,237.0
15548,62188,ATQCUS3864,May,Food,Credit Card,308.0
15549,62191,ATQCUS0292,June,Apparel,Credit Card,283.0
15550,62193,ATQCUS1474,May,Food,Credit Card,200.0
15551,62196,ATQCUS1175,June,Food,Credit Card,366.0
15552,62197,ATQCUS2037,May,Groceries,Credit Card,131.0
15553,62199,ATQCUS3622,August,Entertainment,Credit Card,1257.0
15554,62203,ATQCUS0374,August,Travel,Credit Card,1394.0
15555,62214,ATQCUS0006,September,Entertainment,Credit Card,3365.0
15556,62222,ATQCUS1882,June,Travel,Credit Card,447.0
15557,62223,ATQCUS0679,August,Food,Credit Card,403.0
15558,62226,ATQCUS1149,June,Health & Wellness,Credit Card,966.0
15559,62232,ATQCUS1299,September,Entertainment,Credit Card,472.0
15560,62236,ATQCUS0502,May,Apparel,Credit Card,199.0
15561,62238,ATQCUS3251,September,Groceries,Credit Card,754.0
15562,62239,ATQCUS1019,August,Health & Wellness,Credit Card,1017.0
15563,62244,ATQCUS0292,May,Electronics,Credit Card,1273.0
15564,62245,ATQCUS2506,July,Electronics,Credit Card,572.0
15565,62248,ATQCUS0419,June,Others,Credit Card,224.0
15566,62251,ATQCUS1703,July,Food,Credit Card,470.0
15567,62259,ATQCUS3740,October,Travel,Credit Card,737.0
15568,62260,ATQCUS1245,May,Apparel,Credit Card,342.0
15569,62263,ATQCUS0035,May,Apparel,Credit Card,295.0
15570,62266,ATQCUS2979,September,Groceries,Credit Card,550.0
15571,62269,ATQCUS1895,October,Food,Credit Card,353.0
15572,62271,ATQCUS2614,September,Travel,Credit Card,1192.0
15573,62273,ATQCUS2463,August,Food,Credit Card,1283.0
15574,62280,ATQCUS2353,September,Electronics,Credit Card,1409.0
15575,62281,ATQCUS3506,June,Health & Wellness,Credit Card,803.0
15576,62282,ATQCUS3683,May,Others,Credit Card,216.0
15577,62284,ATQCUS3594,October,Entertainment,Credit Card,471.0
15578,62292,ATQCUS2863,August,Food,Credit Card,278.0
15579,62296,ATQCUS1150,June,Apparel,Credit Card,331.0
15580,62298,ATQCUS1950,October,Groceries,Credit Card,525.0
15581,62299,ATQCUS2718,June,Electronics,Credit Card,888.0
15582,62300,ATQCUS0213,October,Bills,Credit Card,4831.0
15583,62306,ATQCUS2895,August,Groceries,Credit Card,1308.0
15584,62323,ATQCUS0140,September,Travel,Credit Card,2575.0
15585,62331,ATQCUS0474,July,Health & Wellness,Credit Card,1214.0
15586,62333,ATQCUS0252,June,Others,Credit Card,223.0
15587,62334,ATQCUS1225,August,Travel,Credit Card,1746.0
15588,62343,ATQCUS1456,September,Apparel,Credit Card,671.0
15589,62345,ATQCUS1155,October,Bills,Credit Card,2236.0
15590,62353,ATQCUS3051,May,Travel,Credit Card,1008.0
15591,62361,ATQCUS0125,June,Apparel,Credit Card,515.0
15592,62363,ATQCUS1235,September,Apparel,Credit Card,872.0
15593,62364,ATQCUS0647,October,Health & Wellness,Credit Card,299.0
15594,62365,ATQCUS1473,August,Others,Credit Card,96.0
15595,62369,ATQCUS0015,May,Apparel,Credit Card,488.0
15596,62370,ATQCUS2295,July,Others,Credit Card,431.0
15597,62371,ATQCUS3764,July,Apparel,Credit Card,1509.0
15598,62375,ATQCUS1981,June,Entertainment,Credit Card,389.0
15599,62381,ATQCUS0740,July,Bills,Credit Card,1265.0
15600,62383,ATQCUS0804,September,Food,Credit Card,510.0
15601,62384,ATQCUS1175,June,Entertainment,Credit Card,348.0
15602,62393,ATQCUS1490,July,Others,Credit Card,158.0
15603,62397,ATQCUS2283,July,Others,Credit Card,445.0
15604,62398,ATQCUS2845,May,Bills,Credit Card,695.0
15605,62399,ATQCUS2557,September,Others,Credit Card,1029.0
15606,62405,ATQCUS0128,September,Health & Wellness,Credit Card,3430.0
15607,62413,ATQCUS0150,August,Groceries,Credit Card,4187.0
15608,62414,ATQCUS3132,May,Groceries,Credit Card,414.0
15609,62418,ATQCUS0359,August,Apparel,Credit Card,891.0
15610,62424,ATQCUS2957,May,Electronics,Credit Card,447.0
15611,62425,ATQCUS1097,August,Groceries,Credit Card,2890.0
15612,62426,ATQCUS2039,May,Apparel,Credit Card,727.0
15613,62429,ATQCUS0416,May,Entertainment,Credit Card,724.0
15614,62438,ATQCUS0485,May,Travel,Credit Card,2059.0
15615,62442,ATQCUS2382,September,Apparel,Credit Card,899.0
15616,62445,ATQCUS3451,July,Bills,Credit Card,4492.0
15617,62446,ATQCUS0894,June,Others,Credit Card,328.0
15618,62448,ATQCUS3359,May,Food,Credit Card,399.0
15619,62451,ATQCUS3820,September,Entertainment,Credit Card,1784.0
15620,62456,ATQCUS3413,June,Others,Credit Card,131.0
15621,62457,ATQCUS1805,September,Apparel,Credit Card,332.0
15622,62458,ATQCUS3911,September,Food,Credit Card,448.0
15623,62463,ATQCUS0935,August,Entertainment,Credit Card,2081.0
15624,62474,ATQCUS0615,July,Apparel,Credit Card,264.0
15625,62477,ATQCUS2608,June,Health & Wellness,Credit Card,2086.0
15626,62479,ATQCUS0920,October,Electronics,Credit Card,3306.0
15627,62481,ATQCUS0938,June,Travel,Credit Card,1485.0
15628,62489,ATQCUS3643,June,Electronics,Credit Card,905.0
15629,62491,ATQCUS1139,June,Apparel,Credit Card,270.0
15630,62493,ATQCUS0917,May,Electronics,Credit Card,2557.0
15631,62503,ATQCUS2335,August,Bills,Credit Card,899.0
15632,62505,ATQCUS3994,June,Electronics,Credit Card,684.0
15633,62510,ATQCUS2601,August,Groceries,Credit Card,1247.0
15634,62511,ATQCUS3480,July,Electronics,Credit Card,2961.0
15635,62517,ATQCUS0328,June,Travel,Credit Card,2618.0
15636,62520,ATQCUS2101,September,Bills,Credit Card,2733.0
15637,62521,ATQCUS3043,October,Others,Credit Card,161.0
15638,62522,ATQCUS2014,May,Electronics,Credit Card,352.0
15639,62529,ATQCUS1578,August,Entertainment,Credit Card,600.0
15640,62532,ATQCUS0721,July,Electronics,Credit Card,1059.0
15641,62535,ATQCUS1934,June,Others,Credit Card,102.0
15642,62537,ATQCUS3286,August,Entertainment,Credit Card,2334.0
15643,62541,ATQCUS0526,August,Health & Wellness,Credit Card,671.0
15644,62544,ATQCUS1132,October,Groceries,Credit Card,1230.0
15645,62553,ATQCUS3171,July,Others,Credit Card,308.0
15646,62556,ATQCUS2334,August,Apparel,Credit Card,750.0
15647,62557,ATQCUS2911,July,Apparel,Credit Card,1291.0
15648,62558,ATQCUS0585,August,Health & Wellness,Credit Card,512.0
15649,62560,ATQCUS2401,October,Bills,Credit Card,1032.0
15650,62569,ATQCUS3856,July,Health & Wellness,Credit Card,639.0
15651,62571,ATQCUS0228,May,Bills,Credit Card,2137.0
15652,62577,ATQCUS1791,July,Entertainment,Credit Card,551.0
15653,62585,ATQCUS0737,June,Apparel,Credit Card,92.0
15654,62586,ATQCUS1740,October,Bills,Credit Card,1614.0
15655,62588,ATQCUS0549,October,Bills,Credit Card,1975.0
15656,62592,ATQCUS0764,May,Apparel,Credit Card,110.0
15657,62594,ATQCUS0081,August,Bills,Credit Card,185.0
15658,62599,ATQCUS3373,May,Others,Credit Card,79.0
15659,62601,ATQCUS0351,September,Electronics,Credit Card,4449.0
15660,62603,ATQCUS1236,May,Travel,Credit Card,916.0
15661,62607,ATQCUS2524,October,Others,Credit Card,444.0
15662,62615,ATQCUS0908,July,Others,Credit Card,782.0
15663,62626,ATQCUS2804,August,Food,Credit Card,915.0
15664,62644,ATQCUS2604,September,Bills,Credit Card,1904.0
15665,62647,ATQCUS0295,August,Food,Credit Card,639.0
15666,62648,ATQCUS3833,October,Others,Credit Card,84.0
15667,62649,ATQCUS1932,June,Travel,Credit Card,897.0
15668,62651,ATQCUS2500,May,Food,Credit Card,563.0
15669,62664,ATQCUS2603,September,Travel,Credit Card,1321.0
15670,62676,ATQCUS2029,June,Entertainment,Credit Card,1061.0
15671,62682,ATQCUS3612,October,Apparel,Credit Card,193.0
15672,62684,ATQCUS0325,August,Groceries,Credit Card,3354.0
15673,62685,ATQCUS2852,May,Food,Credit Card,292.0
15674,62690,ATQCUS1864,July,Groceries,Credit Card,1515.0
15675,62704,ATQCUS2957,May,Bills,Credit Card,746.0
15676,62705,ATQCUS1136,August,Electronics,Credit Card,1730.0
15677,62710,ATQCUS0492,July,Health & Wellness,Credit Card,518.0
15678,62711,ATQCUS2693,June,Travel,Credit Card,524.0
15679,62714,ATQCUS3774,September,Travel,Credit Card,364.0
15680,62728,ATQCUS2017,May,Apparel,Credit Card,1065.0
15681,62735,ATQCUS1668,July,Electronics,Credit Card,1599.0
15682,62744,ATQCUS0035,October,Groceries,Credit Card,230.0
15683,62749,ATQCUS2864,August,Electronics,Credit Card,370.0
15684,62750,ATQCUS2691,August,Food,Credit Card,365.0
15685,62753,ATQCUS2339,May,Electronics,Credit Card,932.0
15686,62754,ATQCUS2296,August,Others,Credit Card,815.0
15687,62769,ATQCUS3552,August,Apparel,Credit Card,575.0
15688,62784,ATQCUS2928,July,Travel,Credit Card,592.0
15689,62789,ATQCUS3597,June,Travel,Credit Card,700.0
15690,62791,ATQCUS0003,September,Health & Wellness,Credit Card,664.0
15691,62792,ATQCUS2583,October,Travel,Credit Card,873.0
15692,62793,ATQCUS2399,October,Groceries,Credit Card,611.0
15693,62796,ATQCUS1840,October,Food,Credit Card,292.0
15694,62801,ATQCUS1527,July,Bills,Credit Card,2570.0
15695,62802,ATQCUS2526,October,Apparel,Credit Card,1847.0
15696,62807,ATQCUS3688,July,Food,Credit Card,222.0
15697,62809,ATQCUS1935,July,Electronics,Credit Card,704.0
